Statut,Appellation,Produit,Sous Catégorie,Couleur,Sucrosité,Mention,Code INAO,id site
AOC,Alsace grand cru,Alsace grand cru Frankstein sélection de grains nobles Riesling,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B010D14
AOC,Alsace grand cru,Alsace grand cru Frankstein Muscat,Vin tranquille,Blanc,Sec,Grand cru,1B010S 2
AOC,Alsace grand cru,Alsace grand cru Frankstein Pinot gris,Vin tranquille,Blanc,Sec,Grand cru,1B010S 3
AOC,Alsace grand cru,Alsace grand cru Frankstein Riesling,Vin tranquille,Blanc,Sec,Grand cru,1B010S 4
AOC,Alsace grand cru,Alsace grand cru Frankstein vendanges tardives Gewurztraminer,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B010D21
AOC,Alsace grand cru,Alsace grand cru Frankstein vendanges tardives Muscat,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B010D22
AOC,Alsace grand cru,Alsace grand cru Frankstein vendanges tardives Pinot gris,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B010D23
AOC,Alsace grand cru,Alsace grand cru Frankstein vendanges tardives Riesling,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B010D24
AOC,Alsace grand cru,Alsace grand cru Froehn Gewurztraminer,Vin tranquille,Blanc,Sec,Grand cru,1B011S 1
AOC,Alsace grand cru,Alsace grand cru Froehn sélection de grains nobles Gewurztraminer,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B011D11
AOC,Alsace grand cru,Alsace grand cru Froehn sélection de grains nobles Muscat,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B011D12
AOC,Alsace grand cru,Alsace grand cru Froehn sélection de grains nobles Pinot gris,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B011D13
AOC,Alsace grand cru,Alsace grand cru Froehn sélection de grains nobles Riesling,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B011D14
AOC,Alsace grand cru,Alsace grand cru Froehn Muscat,Vin tranquille,Blanc,Sec,Grand cru,1B011S 2
AOC,Alsace grand cru,Alsace grand cru Froehn Pinot gris,Vin tranquille,Blanc,Sec,Grand cru,1B011S 3
AOC,Alsace grand cru,Alsace grand cru Froehn Riesling,Vin tranquille,Blanc,Sec,Grand cru,1B011S 4
AOC,Alsace grand cru,Alsace grand cru Froehn vendanges tardives Gewurztraminer,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B011D21
AOC,Alsace grand cru,Alsace grand cru Froehn vendanges tardives Muscat,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B011D22
AOC,Alsace grand cru,Alsace grand cru Froehn vendanges tardives Pinot gris,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B011D23
AOC,Alsace grand cru,Alsace grand cru Froehn vendanges tardives Riesling,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B011D24
AOC,Alsace grand cru,Alsace grand cru Furstentum Gewurztraminer,Vin tranquille,Blanc,Sec,Grand cru,1B012S 1
AOC,Alsace grand cru,Alsace grand cru Furstentum sélection de grains nobles Gewurztraminer,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B012D11
AOC,Alsace grand cru,Alsace grand cru Furstentum sélection de grains nobles Muscat,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B012D12
AOC,Alsace grand cru,Alsace grand cru Furstentum sélection de grains nobles Pinot gris,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B012D13
AOC,Alsace grand cru,Alsace grand cru Furstentum sélection de grains nobles Riesling,Vin de sélection de grains nobles,Blanc,Doux,Grand cru,1B012D14
AOC,Alsace grand cru,Alsace grand cru Furstentum Muscat,Vin tranquille,Blanc,Sec,Grand cru,1B012S 2
AOC,Alsace grand cru,Alsace grand cru Furstentum Pinot gris,Vin tranquille,Blanc,Sec,Grand cru,1B012S 3
AOC,Alsace grand cru,Alsace grand cru Furstentum Riesling,Vin tranquille,Blanc,Sec,Grand cru,1B012S 4
AOC,Alsace grand cru,Alsace grand cru Furstentum vendanges tardives Gewurztraminer,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B012D21
AOC,Alsace grand cru,Alsace grand cru Furstentum vendanges tardives Muscat,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B012D22
AOC,Alsace grand cru,Alsace grand cru Furstentum vendanges tardives Pinot gris,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B012D23
AOC,Alsace grand cru,Alsace grand cru Furstentum vendanges tardives Riesling,Vin de vendanges tardives,Blanc,Doux,Grand cru,1B012D24
AOC,Bourgogne,Bourgogne blanc,Vin tranquille,Blanc,Sec,,1B309
AOC,Les Baux de Provence,Les Baux de Provence blanc,Vin tranquille,Rosé,Sec,,1B591S
IGP,Agenais,Agenais surmûri blanc,Vin de raisins surmuris,Blanc,Doux,Zone,3B472
IGP,Agenais,Agenais mousseux de qualité blanc,Vin mousseux,Blanc,,Zone,3B472M
IGP,Côtes du Tarn,Côtes du Tarn Blanc Surmûri,Vin de raisins surmuris,Blanc,,Zone,3B812
IGP,Agenais,Agenais mousseux de qualité rosé,Vin mousseux,Rosé,,Zone,3S472
AOC,Grands-Echezeaux,Grands-Echezeaux,Vin tranquille,Rouge,Sec,Grand cru,1R373
AOC,Montravel,Montravel blanc,Vin tranquille,Blanc,Sec,,1B146S
AOC,Bourgogne Passe-tout-grains,Bourgogne Passe-tout-grains rouge,Vin tranquille,Rouge,Sec,,1R324
AOC,Coteaux Bourguignons ou Bourgogne grand ordinaire ou Bourgogne ordinaire,Coteaux Bourguignons ou Bourgogne grand ordinaire ou Bourgogne ordinaire blanc,Vin tranquille,Blanc,Sec,,1B320
AOC,Côtes du Rhône Villages,Côtes du Rhône Villages Gadagne rouge,Vin tranquille,Rouge,Sec,Villages,1R531S21
AOC,Brouilly,Brouilly ou Brouilly cru du Beaujolais,Vin tranquille,Rouge,Sec,Cru,1R325
AOC,Chénas,Chénas ou Chénas cru du Beaujolais,Vin tranquille,Rouge,Sec,Cru,1R344
AOC,Chiroubles,Chiroubles ou Chiroubles cru du Beaujolais,Vin tranquille,Rouge,Sec,Cru,1R345
AOC,Côte de Brouilly,Côte de Brouilly ou Côte de Brouilly cru du Beaujolais,Vin tranquille,Rouge,Sec,Cru,1R326
AOC,Fleurie,Fleurie ou Fleurie cru du Beaujolais,Vin tranquille,Rouge,Sec,Cru,1R365
AOC,Juliénas,Juliénas ou Juliénas cru du Beaujolais,Vin tranquille,Rouge,Sec,Cru,1R367
AOC,Morgon,Morgon ou Morgon cru du Beaujolais,Vin tranquille,Rouge,Sec,Cru,1R390
AOC,Moulin-à-Vent,Moulin-à-Vent ou Moulin-à-Vent cru du Beaujolais,Vin tranquille,Rouge,Sec,Cru,1R391
AOC,Régnié,Régnié ou Régnié cru du Beaujolais,Vin tranquille,Rouge,Sec,Cru,1R403
AOC,Saint-Amour,Saint-Amour ou Saint-Amour cru du Beaujolais,Vin tranquille,Rouge,Sec,Cru,1R421
AOC,Corton,Corton Basses Mourottes rouge,Vin tranquille,Rouge,Sec,Grand cru,1R35201
AOC,Corton,Corton Clos des Meix rouge,Vin tranquille,Rouge,Sec,Grand cru,1R35202
AOC,Corton,Corton Hautes Mourottes rouge,Vin tranquille,Rouge,Sec,Grand cru,1R35203
AOC,Corton,Corton La Toppe au Vert rouge,Vin tranquille,Rouge,Sec,Grand cru,1R35204
AOC,Corton,Corton La Vigne au Saint rouge,Vin tranquille,Rouge,Sec,Grand cru,1R35205
AOC,Corton,Corton Le Clos du Roi rouge,Vin tranquille,Rouge,Sec,Grand cru,1R35206
AOC,Corton,Corton Le Corton rouge,Vin tranquille,Rouge,Sec,Grand cru,1R35207
AOC,Corton,Corton Le Meix Lallemand rouge,Vin tranquille,Rouge,Sec,Grand cru,1R35208
AOC,Corton,Corton Le Rognet et Corton rouge,Vin tranquille,Rouge,Sec,Grand cru,1R35209
AOC,Corton,Corton Les Bressandes rouge,Vin tranquille,Rouge,Sec,Grand cru,1R35210
AOC,Corton,Corton Les Carrières rouge,Vin tranquille,Rouge,Sec,Grand cru,1R35211
AOC,Corton,Corton Les Chaumes rouge,Vin tranquille,Rouge,Sec,Grand cru,1R35212
AOC,Corton,Corton Les Combes rouge,Vin tranquille,Rouge,Sec,Grand cru,1R35213
AOC,Corton,Corton Les Fiètres rouge,Vin tranquille,Rouge,Sec,Grand cru,1R35214
AOC,Corton,Corton Les Grandes Lolières rouge,Vin tranquille,Rouge,Sec,Grand cru,1R35215
AOC,Corton,Corton Les Grèves rouge,Vin tranquille,Rouge,Sec,Grand cru,1R35216
AOC,Corton,Corton Les Languettes rouge,Vin tranquille,Rouge,Sec,Grand cru,1R35217
AOC,Corton,Corton Les Maréchaudes rouge,Vin tranquille,Rouge,Sec,Grand cru,1R35218
